dagM37.txt 3_2x1.txt True 0.16150442477876106 0.7 902.6666666666666 [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagM37.txt 3_2x1.txt True 0.18584070796460178 1 911.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1] 
dagM37.txt 3_2x4.txt True 0.061946902654867256 0.07 991.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 5, 5, 1, 5, 1, 1, 5, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 5, 5, 5, 1, 1, 5, 5, 1, 1, 1] 
dagM37.txt 3_2x4.txt True 0.06415929203539823 0.08 1002.0 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3] 
dagM37.txt 3_2x4.txt True 0.08185840707964602 0.09 990.25 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 1, 1, 3, 3, 1, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3] 
dagM37.txt 3_2x4.txt True 0.08628318584070796 0.1 997.5 [1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dagM37.txt 3_2x4.txt True 0.10176991150442478 0.11 971.75 [1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1] 
dagM37.txt 3_2x4.txt True 0.10176991150442478 0.12 971.75 [1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1] 
dagM37.txt 3_2x4.txt True 0.10176991150442478 0.13 971.75 [1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1] 
dagM37.txt 3_2x4.txt True 0.13053097345132744 0.14 950.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 5, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 3, 7, 1, 1, 1, 1, 1, 1, 7, 1, 5, 1, 1, 1, 1, 1, 1, 7, 1, 1, 7, 1, 1, 5, 7] 
dagM37.txt 3_2x4.txt True 0.1261061946902655 0.15 990.25 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 7, 5, 5, 5, 5, 5, 5, 5, 5, 7, 1, 5, 5, 1, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5] 
dagM37.txt 3_2x4.txt True 0.1261061946902655 0.16 990.25 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 7, 5, 5, 5, 5, 5, 5, 5, 5, 7, 1, 5, 5, 1, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5] 
dagM37.txt 3_2x4.txt True 0.1261061946902655 0.17 990.25 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 7, 5, 5, 5, 5, 5, 5, 5, 5, 7, 1, 5, 5, 1, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5] 
dagM37.txt 3_2x4.txt True 0.1261061946902655 0.18 990.25 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 7, 5, 5, 5, 5, 5, 5, 5, 5, 7, 1, 5, 5, 1, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5] 
dagM37.txt 3_2x4.txt True 0.1570796460176991 0.19 864.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 3, 1, 1, 7, 1, 3, 1, 1, 1, 1, 1, 1, 7, 1, 1, 3, 1, 1, 1, 5, 3, 7, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 5, 1, 5, 5, 5, 1, 5, 5, 1, 1, 1, 5, 1, 3, 5, 1, 1, 1, 5, 3, 5, 1, 1, 1, 1, 3, 1, 5, 1] 
dagM37.txt 3_2x4.txt True 0.1747787610619469 0.2 891.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 3, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 2, 7, 1, 7, 6, 7, 7, 7, 7, 7, 2, 4, 7, 7, 7, 7, 2, 7, 3, 7, 7, 6, 7, 7, 2, 6, 6, 7, 7, 7, 7, 7, 5, 7, 7, 4, 5, 7, 3, 7, 7, 7, 7, 7, 4, 5, 6] 
dagM37.txt 3_2x4.txt True 0.17256637168141592 0.25 910.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 2, 1, 1, 1, 2, 1, 1, 1, 2, 5, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 4, 3] 
dagM37.txt 3_2x4.txt True 0.17256637168141592 0.3 910.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 2, 1, 1, 1, 2, 1, 1, 1, 2, 5, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 4, 3] 
dagM37.txt 3_2x4.txt True 0.17256637168141592 0.35 910.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 2, 1, 1, 1, 2, 1, 1, 1, 2, 5, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 4, 3] 
dagM37.txt 3_2x4.txt True 0.17256637168141592 0.4 910.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 2, 1, 1, 1, 2, 1, 1, 1, 2, 5, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 4, 3] 
dagM37.txt 3_2x4.txt True 0.17256637168141592 0.45 910.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 2, 1, 1, 1, 2, 1, 1, 1, 2, 5, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 4, 3] 
dagM37.txt 3_2x4.txt True 0.42920353982300885 0.5 311.0 [7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 1, 7, 6, 7, 7, 1, 1, 7, 1, 1, 7, 1, 1, 7, 7, 7, 6, 6, 7, 7, 7, 7, 1, 7, 6, 3, 7, 6, 3, 1, 7, 7, 3, 5, 5, 2, 6, 3, 3, 6, 7, 5, 5, 5, 2, 5, 3, 3, 3, 2, 5, 5, 5, 2, 5, 5, 2, 5, 3, 5, 4, 5, 5, 5, 5, 3, 1, 1, 1, 5, 5, 2, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 3, 1, 1, 1, 3, 5, 5, 5, 1, 5, 1, 5, 0, 3, 3, 3, 0, 5, 3, 3, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 5, 5, 5, 3, 3, 5, 5] 
dagM37.txt 3_2x4.txt True 0.47123893805309736 0.55 279.0 [3, 7, 5, 3, 7, 3, 3, 7, 7, 3, 5, 3, 7, 3, 3, 3, 5, 7, 7, 3, 5, 5, 3, 6, 7, 3, 7, 7, 7, 6, 3, 5, 6, 1, 7, 7, 5, 7, 5, 6, 7, 1, 5, 5, 5, 1, 7, 5, 7, 5, 7, 6, 3, 5, 1, 1, 5, 5, 5, 1, 1, 6, 6, 1, 6, 6, 1, 3, 5, 1, 1, 1, 1, 1, 3, 5, 3, 3, 3, 1, 3, 1, 3, 3, 4, 3, 1, 2, 3, 2, 1, 4, 3, 3, 1, 3, 2, 3, 3, 2, 3, 3, 2, 3, 2, 7, 1, 0, 1, 0, 3, 1, 1, 7, 7, 7, 0, 1, 1, 7, 1, 1, 7, 7, 1, 0, 7, 1, 1, 7, 1, 7, 1, 7, 7, 7, 7, 7, 1, 1, 7, 7, 7, 7, 1, 7, 7, 1, 7, 7] 
dagM37.txt 3_2x4.txt True 0.4424778761061947 0.6 269.5 [7, 1, 7, 1, 7, 7, 6, 1, 1, 1, 7, 7, 1, 1, 1, 7, 6, 1, 1, 7, 7, 7, 1, 1, 1, 7, 1, 1, 1, 6, 4, 7, 5, 7, 6, 5, 1, 6, 7, 5, 4, 7, 4, 5, 5, 5, 1, 5, 5, 1, 6, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 4, 2, 5, 3, 5, 3, 3, 3, 5, 3, 5, 1, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 1, 7, 3, 2, 1, 2, 3, 1, 3, 3, 0, 3, 1, 2, 7, 2, 7, 3, 7, 7, 1, 7, 3, 7, 7, 3, 1, 3, 1, 1, 7, 1, 7, 7, 1, 0, 7, 7, 7, 1, 7, 7, 1, 7, 7, 0, 1, 1, 1, 7, 7, 7, 0, 0, 0, 1, 7] 
dagM37.txt 3_2x4.txt True 0.4424778761061947 0.65 269.5 [7, 1, 7, 1, 7, 7, 6, 1, 1, 1, 7, 7, 1, 1, 1, 7, 6, 1, 1, 7, 7, 7, 1, 1, 1, 7, 1, 1, 1, 6, 4, 7, 5, 7, 6, 5, 1, 6, 7, 5, 4, 7, 4, 5, 5, 5, 1, 5, 5, 1, 6, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 4, 2, 5, 3, 5, 3, 3, 3, 5, 3, 5, 1, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 1, 7, 3, 2, 1, 2, 3, 1, 3, 3, 0, 3, 1, 2, 7, 2, 7, 3, 7, 7, 1, 7, 3, 7, 7, 3, 1, 3, 1, 1, 7, 1, 7, 7, 1, 0, 7, 7, 7, 1, 7, 7, 1, 7, 7, 0, 1, 1, 1, 7, 7, 7, 0, 0, 0, 1, 7] 
dagM37.txt 3_2x4.txt True 0.4911504424778761 0.7 279.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 1, 5, 7, 7, 5, 4, 7, 7, 7, 7, 7, 6, 5, 1, 6, 5, 3, 5, 7, 4, 7, 7, 5, 4, 6, 5, 5, 7, 5, 3, 7, 5, 4, 5, 1, 3, 6, 3, 3, 5, 5, 5, 4, 3, 5, 3, 3, 3, 6, 6, 3, 3, 5, 3, 4, 5, 1, 3, 5, 4, 1, 3, 3, 3, 5, 3, 3, 2, 1, 3, 1, 1, 1, 3, 2, 3, 3, 3, 3, 3, 2, 3, 1, 1, 0, 3, 1, 7, 1, 3, 2, 1, 2, 0, 1, 5, 3, 0, 5, 7, 1, 7, 5, 7, 3, 1, 2, 1, 0, 0, 5, 0, 0, 1, 5, 5, 7, 5, 5, 1, 1, 5, 1, 1, 3, 1, 5, 5, 5, 1, 1, 1, 1, 5] 
dagM37.txt 3_2x4.txt True 0.49557522123893805 0.75 317.0 [1, 3, 0, 1, 3, 1, 1, 7, 1, 1, 0, 1, 7, 1, 1, 1, 0, 3, 7, 1, 3, 0, 0, 1, 7, 1, 7, 7, 0, 1, 1, 3, 1, 3, 1, 3, 3, 7, 3, 1, 1, 3, 3, 3, 7, 3, 7, 3, 7, 7, 1, 7, 7, 6, 3, 3, 7, 3, 7, 1, 3, 7, 7, 1, 6, 7, 3, 7, 7, 6, 2, 3, 7, 1, 6, 6, 2, 1, 1, 6, 6, 1, 2, 1, 6, 1, 2, 5, 1, 3, 7, 1, 1, 3, 3, 1, 5, 3, 5, 5, 4, 1, 5, 2, 5, 5, 7, 3, 7, 7, 1, 3, 3, 4, 5, 3, 3, 7, 5, 3, 5, 4, 5, 5, 4, 7, 5, 4, 4, 3, 5, 5, 4, 5, 5, 5, 3, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5] 
dagM37.txt 3_2x4.txt True 0.5995575221238938 0.8 248.0 [3, 5, 3, 3, 5, 3, 0, 5, 3, 3, 3, 1, 5, 3, 5, 1, 2, 5, 3, 0, 1, 3, 1, 0, 1, 3, 1, 1, 3, 3, 2, 3, 3, 2, 1, 2, 3, 3, 1, 1, 5, 3, 1, 7, 3, 2, 1, 7, 1, 3, 5, 3, 2, 3, 1, 7, 1, 3, 1, 5, 1, 1, 1, 5, 1, 1, 2, 1, 3, 3, 7, 7, 7, 3, 3, 1, 1, 5, 5, 3, 3, 5, 1, 5, 4, 3, 4, 5, 5, 4, 7, 5, 5, 7, 4, 5, 0, 7, 5, 7, 5, 3, 7, 0, 5, 7, 4, 7, 0, 7, 5, 7, 4, 5, 5, 6, 7, 7, 1, 0, 1, 7, 5, 7, 5, 7, 5, 5, 7, 7, 7, 6, 7, 6, 6, 7, 1, 5, 1, 5, 7, 6, 6, 1, 5, 6, 7, 1, 7, 6] 
